Anno;Tipo variazione;Codice Regione;Codice Unità territoriale sovracomunale;Codice Comune formato alfanumerico;Denominazione Comune;Codice Regione associato alla variazione;Codice Unità territoriale sovracomunale associato alla variazione;Codice del Comune associato alla variazione o nuovo codice Istat del Comune ;Denominazione Comune associata alla variazione o nuova denominazione;Provvedimento e Documento;Contenuto del provvedimento;Data decorrenza validità amministrativa;Flag_note
2016;AP;20;104;104026;Trinità d'Agultu e Vignola;20;090;090074;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104024;Teltì;20;090;090080;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104005;Badesi;20;090;090081;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104011;Golfo Aranci;20;090;090083;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104013;Loiri Porto San Paolo;20;090;090084;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104021;Sant'Antonio di Gallura;20;090;090085;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104019;Padru;20;090;090090;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104009;Budoni;20;090;090091;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;104;104023;San Teodoro;20;090;090092;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Olbia-Tempio confluito nella Provincia di Sassari;28/04/2016;
2016;AP;20;105;105001;Arzana;20;091;091002;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105002;Bari Sardo;20;091;091005;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105003;Baunei;20;091;091006;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105005;Elini;20;091;091019;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105006;Gairo;20;091;091026;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105007;Girasole;20;091;091031;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105008;Ilbono;20;091;091032;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105009;Jerzu;20;091;091035;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105010;Lanusei;20;091;091037;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105011;Loceri;20;091;091039;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105012;Lotzorai;20;091;091042;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105013;Osini;20;091;091069;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105014;Perdasdefogu;20;091;091072;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105016;Talana;20;091;091088;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105017;Tertenia;20;091;091089;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105018;Tortolì;20;091;091095;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105019;Triei;20;091;091097;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105020;Ulassai;20;091;091098;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105021;Urzulei;20;091;091099;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105022;Ussassai;20;091;091100;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105023;Villagrande Strisaili;20;091;091101;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;105;105004;Cardedu;20;091;091103;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Ogliastra confluito nella Provincia di Nuoro;28/04/2016;
2016;AP;20;106;106001;Arbus;20;111;111001;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092002;Armungia;20;111;111002;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092004;Ballao;20;111;111003;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092005;Barrali;20;111;111004;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106002;Barumini;20;111;111005;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107001;Buggerru;20;111;111006;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092008;Burcei;20;111;111007;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107002;Calasetta;20;111;111008;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107003;Carbonia;20;111;111009;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107004;Carloforte;20;111;111010;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092106;Castiadas;20;111;111011;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106003;Collinas;20;111;111012;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092016;Decimoputzu;20;111;111013;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092017;Dolianova;20;111;111014;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092018;Domus de Maria;20;111;111015;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107005;Domusnovas;20;111;111016;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092020;Donori;20;111;111017;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092110;Escalaplano;20;111;111018;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092111;Escolca;20;111;111019;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092112;Esterzili;20;111;111020;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107006;Fluminimaggiore;20;111;111021;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106004;Furtei;20;111;111022;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;095;095081;Genoni;20;111;111023;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della Provincia di Oristano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106005;Genuri;20;111;111024;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092113;Gergei;20;111;111025;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092024;Gesico;20;111;111026;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106006;Gesturi;20;111;111027;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107007;Giba;20;111;111028;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092027;Goni;20;111;111029;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107008;Gonnesa;20;111;111030;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106007;Gonnosfanadiga;20;111;111031;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092030;Guamaggiore;20;111;111032;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092031;Guasila;20;111;111033;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106008;Guspini;20;111;111034;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107009;Iglesias;20;111;111035;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092114;Isili;20;111;111036;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106009;Las Plassas;20;111;111037;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106010;Lunamatrona;20;111;111038;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092036;Mandas;20;111;111039;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107010;Masainas;20;111;111040;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092038;Monastir;20;111;111041;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092039;Muravera;20;111;111042;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107011;Musei;20;111;111043;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107012;Narcao;20;111;111044;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092115;Nuragus;20;111;111045;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092116;Nurallao;20;111;111046;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092042;Nuraminis;20;111;111047;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092117;Nurri;20;111;111048;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107013;Nuxis;20;111;111049;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092118;Orroli;20;111;111050;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092044;Ortacesus;20;111;111051;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106011;Pabillonis;20;111;111052;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106012;Pauli Arbarei;20;111;111053;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107014;Perdaxius;20;111;111054;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092048;Pimentel;20;111;111055;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107015;Piscinas;20;111;111056;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107016;Portoscuso;20;111;111057;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092119;Sadali;20;111;111058;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106013;Samassi;20;111;111059;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092053;Samatzai;20;111;111060;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092054;San Basilio;20;111;111061;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106014;San Gavino Monreale;20;111;111062;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107017;San Giovanni Suergiu;20;111;111063;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092058;San Nicolò Gerrei;20;111;111064;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092059;San Sperate;20;111;111065;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092064;San Vito;20;111;111066;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106015;Sanluri;20;111;111067;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107018;Santadi;20;111;111068;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092061;Sant'Andrea Frius;20;111;111069;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107019;Sant'Anna Arresi;20;111;111070;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;107;107020;Sant'Antioco;20;111;111071;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Carbonia-Iglesias passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106016;Sardara;20;111;111072;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;106;106017;Segariu;20;111;111073;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Medio Campidano passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
2016;AP;20;092;092069;Selegas;20;111;111074;;"Legge Regionale 4 febbraio 2016, n. 2; B.U.R.A.S. n. 6 dell'11 febbraio 2016; ";Comune della soppressa Provincia di Cagliari passato a costituire la nuova Provincia del Sud Sardegna;28/04/2016;
